###FILE ALREADY PARSED###
412392 0 7
412499 0 1
412499 0 4
412499 0 5
412499 0 7
412714 0 2
412714 0 7
412928 0 1
412928 0 7
413035 0 4
413035 0 5
413035 0 7
413142 0 2
413249 0 7
413357 0 1
413357 0 4
413357 0 5
413357 0 7
413571 0 2
413571 0 7
413785 0 1
413785 0 7
413892 0 7
413999 0 2
414107 0 7
414214 0 1
414214 0 4
414214 0 5
414214 0 7
414428 0 2
414428 0 7
414642 0 1
414642 0 7
414749 0 4
414749 0 5
414749 0 7
414857 0 2
414964 0 7
415071 0 1
415071 0 4
415071 0 5
415071 0 7
415285 0 2
415285 0 7
415499 0 1
415499 0 7
415607 0 7
415714 0 2
415821 0 7
415928 0 1
415928 0 4
415928 0 5
415928 0 7
416142 0 2
416142 0 7
416357 0 1
416357 0 7
416464 0 4
416464 0 5
416464 0 7
416571 0 2
416678 0 7
416785 0 1
416785 0 4
416785 0 5
416785 0 7
416999 0 2
416999 0 7
417214 0 1
417214 0 7
417321 0 7
417428 0 2
417535 0 7
417642 0 4
417642 0 5
417642 0 7
417857 0 2
417857 0 7
418071 0 7
418178 0 4
418178 0 5
418178 0 7
418285 0 2
418392 0 7
418499 0 1
418499 0 4
418499 0 5
418499 0 7
418714 0 2
418714 0 7
418928-419142 0 4
419142-419357 0 2
419357-419571 0 3
419571 0 1
419571-419999 0 4
419999-420428 0 5
419999-420642 0 1
420428-420642 0 6
420642 0 2
420642-421285 0 7
421285 0 2
421285 0 6
421714-422142 0 1
421714-422142 0 5
422142-422357 0 2
422142-422357 0 6
422357 0 1
422357-424071 0 4
422571 0 2
422785 0 3
422999-423428 0 1
423428 0 2
423642 0 3
423857-424285 0 1
424285 0 3
424499 0 2
424714-425357 0 1
425357-425571 0 3
425571 0 4
425785 0 2
425785-426857 0 7
426428 0 2
426857 0 3
426857-427071 0 7
427071-427285 0 6
427071-427499 0 1
427285 0 5
427499-428142 0 4
428142 0 2
428142-428357 0 3
428571-428999 0 1
428571-428999 0 3
428999 0 4
429214-430071 0 6
429857 0 3
430285-430714 0 1
430714-430928 0 5
430928-431142 0 4
431142-431357 0 3
431571 0 2
431571-432214 0 7
431785 0 4
431999-432214 0 3
432214-432428 0 6
432428 0 2
432428-432642 0 5
432642-432857 0 1
432642-432857 0 4
432857-433071 0 3
433071 0 2
433285-433499 0 6
433499-433714 0 2
433714-433928 0 5
434142-434357 0 4
434357 0 1
434357-434571 0 3
434571 0 2
434571 0 6
434785 0 3
434785 0 5
434999-435428 0 1
434999-435428 0 4
435428 0 2
435857 0 3
436071-436285 0 1
436071-436285 0 5
436285-436499 0 4
436499-436714 0 3
436714-436928 0 4
436928-437142 0 2
437142-437357 0 5
437571-437785 0 6
437785-437999 0 3
437785-437999 0 6
437999 0 7
438214 0 2
438214 0 6
438428 0 1
438428-438642 0 5
438857 0 1
438857-439071 0 4
439285 0 2
439285-439499 0 3
439499-439714 0 6
439714-439928 0 5
439928-440142 0 4
440142-440357 0 6
440142-440571 0 2
440571-440785 0 5
440571-440999 0 1
440999-441214 0 4
441214-441428 0 6
441428-441642 0 5
441642-441857 0 4
441857-442071 0 5
441857-442285 0 2
442285-442499 0 6
442285-442714 0 1
442714-442928 0 7
442928 0 1
442928-444214 0 5
443035 0 7
443142 0 1
443249 0 7
443357 0 1
443464 0 7
443571 0 1
443678 0 7
443785 0 1
443892 0 7
443999 0 1
444107 0 7
444214 0 1
444214-444642 0 4
444321 0 7
444428 0 1
444535 0 7
444642 0 1
444642 0 2
444642-446142 0 3
444749 0 6
444749 0 7
444857 0 1
444857 0 2
444964 0 6
444964 0 7
445071 0 1
445071 0 2
445178 0 6
445178 0 7
445285 0 1
445285 0 2
445392 0 6
445392 0 7
445499 0 1
445499 0 2
445607 0 6
445607 0 7
445714 0 1
445714 0 2
445821 0 6
445821 0 7
445928 0 1
445928 0 2
446035 0 6
446035 0 7
446142 0 4
446249 0 5
446357 0 2
446357-446785 0 6
446571 0 1
446678 0 2
446785 0 3
446999 0 3
446999 0 6
447107 0 4
447107 0 7
447214 0 3
447214 0 6
447428 0 2
447428 0 5
447642 0 1
447642 0 4
447857 0 3
447857 0 7
448071 0 4
448071-449357 0 6
448178 0 2
448285 0 3
448392 0 5
448499 0 4
448607 0 1
448714 0 2
448821 0 3
448928 0 2
449142 0 2
449357-449785 0 1
449571 0 4
449678 0 5
449785 0 2
449785-450214 0 6
449999 0 1
450107 0 2
450214 0 3
450428 0 3
450428 0 6
450535 0 4
450535 0 7
450642 0 3
450642 0 6
450857 0 2
450857 0 5
451071 0 1
451071 0 4
451285 0 3
451285 0 6
451499-451928 0 1
451499-452785 0 5
451928-452357 0 2
452357 0 2
452571 0 2
452785 0 3
452999 0 1
452999 0 4
453107 0 2
453107 0 5
453214 0 3
453214-453642 0 6
453321 0 1
453428 0 2
453535 0 3
453642 0 4
453857 0 3
453857 0 6
453964 0 7
454071 0 2
454071 0 6
454285 0 2
454285 0 4
454499 0 1
454499-454714 0 3
454714 0 2
454714 0 4
454928 0 3
454928-455357 0 5
455035 0 1
455142 0 2
455249 0 3
455357 0 4
455357-455785 0 6
455464 0 2
455571 0 3
455678 0 4
455785 0 5
455785-456214 0 7
455999 0 1
456053 0 2
456107 0 4
456160 0 6
456214 0 7
456428 0 5
456535 0 6
456642 0 1
456642-456857 0 7
456857-457071 0 5
457071-457285 0 6
457285 0 1
457285-457499 0 7
457499 0 2
457499 0 6
457607 0 4
457714 0 2
457714 0 5
457821 0 6
457928 0 1
457928 0 5
458035 0 3
458142 0 2
458142 0 4
458249 0 5
458357 0 3
458357-459642 0 4
458464 0 1
458571 0 2
458678 0 3
458785 0 2
458892 0 1
458999 0 2
459107 0 3
459214 0 2
459428 0 2
459642-460071 0 1
460071 0 1
460285 0 4
460392 0 5
460499-460714 0 6
460714-460928 0 1
460714-460928 0 7
460928 0 2
460928-461142 0 6
461142 0 2
461142 0 6
461214 0 7
461285 0 6
461357-461571 0 2
461357-461571 0 5
461571 0 4
461571-461785 0 2
461785 0 1
461785-461999 0 3
461999 0 2
462214-462428 0 4
462428-462749 0 1
462428-462857 0 6
462857-463285 0 2
462857-463285 0 5
463285 0 2
463285-463499 0 4
463499 0 1
463499 0 3
463714 0 4
463821 0 5
463928-464142 0 6
464142-464357 0 1
464142-464357 0 7
464357-464571 0 2
464357-464571 0 6
464571 0 2
464571 0 6
464642 0 7
464714 0 6
464785-464999 0 3
464785-464999 0 5
464999 0 4
464999-465214 0 1
465214 0 1
465214-465428 0 3
465428 0 2
465642-465857 0 5
465857-466178 0 3
465857-466285 0 6
466285-466714 0 2
466285-466714 0 7
466714 0 1
466714 0 4
466821 0 5
466928 0 3
466928-468214 0 7
467035 0 2
467142 0 1
467249 0 3
467357 0 4
467571 0 4
467571-467785 0 2
467678 0 5
467785 0 6
467999 0 2
468214-468428 0 3
468428 0 5
468428-468642 0 2
468535 0 6
468642 0 1
468642 0 4
468642-469928 0 7
468749 0 3
468857 0 2
468964 0 3
469071 0 4
469285 0 4
469285-469499 0 1
469392 0 5
469499 0 6
469714 0 1
469928-470142 0 3
470142 0 4
470142-470357 0 1
470249 0 5
470357 0 3
470357-471642 0 6
470464 0 2
470571 0 1
470678 0 3
470785 0 2
470892 0 1
470999 0 3
471107 0 2
471214 0 1
471321 0 3
471428 0 1
471535 0 2
471642 0 3
471749 0 1
471857 0 2
471964 0 3
472071-472714 0 4
472071-472714 0 7
472714 0 3
472714 0 6
472821 0 2
472821 0 5
472928-473357 0 1
472928-473357 0 4
473571 0 4
473678 0 5
473785 0 2
473785-474214 0 6
473999 0 1
474107 0 2
474214 0 3
474428 0 3
474428 0 6
474535 0 4
474535 0 7
474642 0 3
474642 0 6
474857 0 2
474857 0 5
475071 0 1
475071 0 4
475285 0 3
475285 0 7
475499 0 4
475499-476785 0 6
475607 0 2
475714 0 3
475821 0 5
475928 0 4
476035 0 1
476142 0 2
476249 0 3
476357 0 2
476571 0 2
476785-477214 0 1
476999 0 4
477107 0 5
477214 0 2
477214-477642 0 6
477428 0 1
477535 0 2
477642 0 3
477857 0 3
477857 0 6
477964 0 4
477964 0 7
478071 0 3
478071 0 6
478285 0 2
478285 0 5
478499 0 1
478499 0 4
478714 0 3
478714 0 6
478928-479357 0 1
478928-480214 0 5
479357-479785 0 2
479785 0 2
479999 0 2
480214 0 3
480428 0 1
480428 0 4
480535 0 2
480535 0 5
480642 0 3
480642-481071 0 6
480749 0 1
480857 0 2
480964 0 3
481071 0 4
481285 0 3
481285 0 6
481392 0 7
481499 0 2
481499 0 6
481714 0 2
481714 0 4
481928 0 1
481928-482142 0 3
482142 0 2
482142 0 4
482357 0 3
482357-482785 0 5
482464 0 1
482571 0 2
482678 0 3
482785 0 4
482785-483214 0 6
482892 0 2
482999 0 3
483107 0 4
483214 0 5
483214-483642 0 7
483428 0 1
483482 0 2
483535 0 4
483589 0 6
483642 0 7
483857 0 5
483964 0 6
484071 0 1
484071-484285 0 7
484285-484499 0 5
484499-484714 0 6
484714 0 1
484714-484928 0 7
484928 0 2
484928 0 6
485035 0 4
485142 0 2
485142 0 5
485249 0 6
485357 0 1
485357 0 5
485464 0 3
485571 0 2
485571 0 4
485678 0 5
485785 0 3
485785-487071 0 4
485892 0 1
485999 0 2
486107 0 3
486214 0 2
486321 0 1
486428 0 2
486535 0 3
486642 0 2
486857 0 2
487499-487714 0 2
487499-488142 0 5
487928-488142 0 1
488142 0 4
488249 0 5
488357-488999 0 6
488571-488785 0 3
488785-488999 0 2
488999 0 1
488999-489214 0 7
489107 0 3
489214-489428 0 2
489214-489535 0 6
489428-489642 0 1
489535 0 4
489642-489857 0 2
489642-490499 0 5
489857-490071 0 3
490071-490285 0 2
490499-490714 0 1
490499-490928 0 3
490928-491142 0 2
490928-491571 0 5
491357-491571 0 1
491571 0 4
491678 0 5
491785-492428 0 6
491999-492214 0 3
492214-492428 0 2
492428 0 1
492428-492642 0 7
492535 0 2
492642-492857 0 3
492642-492857 0 6
492964 0 4
493071-493285 0 1
493071-493928 0 7
493285-493499 0 3
493499-493714 0 2
493928-494142 0 1
493928-494357 0 5
494357 0 4
494357-494999 0 7
494499 0 1
494642 0 4
494785 0 4
494928 0 1
494999 0 6
495071 0 4
495107 0 5
495214 0 3
495214-495857 0 6
495357 0 1
495499 0 3
495642 0 3
495785 0 1
495857 0 5
495928 0 3
495964 0 4
496071 0 2
496071-496714 0 5
496214 0 1
496357 0 2
496499 0 2
496642 0 1
496714 0 4
496785 0 2
496821 0 3
496928 0 7
496928-497357 0 4
497071 0 5
497214 0 7
497357 0 7
497357-497571 0 3
497499 0 5
497571-497785 0 2
497642 0 6
497785 0 4
497785-498107 0 1
497928 0 5
498071 0 6
498107 0 2
498214 0 6
498214-499071 0 3
498357 0 4
498499 0 6
498642 0 5
498785 0 6
498928 0 7
499071 0 7
499071-499499 0 5
499214 0 6
499357 0 7
499499 0 6
499499-499821 0 4
499642 0 5
499785 0 7
499821 0 3
499928 0 6
499928-500785 0 2
500071 0 5
500214 0 7
500357 0 6
500499 0 5
500642 0 7
500785 0 6
500785-500999 0 4
500928 0 5
500999-501214 0 3
501071 0 7
501214 0 6
501214-501535 0 2
501357 0 7
501499 0 6
501535 0 3
501642 0 2
501642-501964 0 4
501785 0 1
501928 0 2
501964 0 5
502071 0 3
502071-502499 0 6
502214 0 2
502357 0 3
502499 0 4
502499-502928 0 7
502642 0 3
502785 0 2
502928 0 3
502928-503249 0 6
503071 0 1
503214 0 3
503249 0 5
503357 0 3
503357-504642 0 4
503499 0 1
503642 0 3
503785 0 3
503928 0 1
504071 0 3
504214 0 3
504357 0 1
504499 0 3
504642-504928 0 3
504642-505499 0 6
504928 0 1
505071-505357 0 3
505499-505785 0 3
505499-506214 0 4
505785 0 1
505928-506214 0 3
506214 0 6
506357-506642 0 2
506357-507214 0 5
506642 0 1
506785-507071 0 2
507214-507499 0 2
507214-508071 0 3
507499 0 1
507642-507928 0 2
508071-508357 0 2
508071-508928 0 4
508357 0 1
508499-508785 0 2
508785 0 1
508928-509214 0 2
508928-509214 0 3
509214 0 1
509214 0 6
509642 0 1
509642 0 4
509785-510071 0 2
509785-510642 0 5
510071 0 1
510214-510499 0 2
510642-510928 0 2
510642-511499 0 4
510928 0 1
511071-511357 0 2
511499-512357 0 5
511785-512071 0 3
512071-512357 0 3
512357-513071 0 4
512642-512928 0 2
512928-513214 0 2
513071 0 5
513214-514071 0 6
513499-513785 0 1
513785-514071 0 1
514071-514357 0 2
514071-514928 0 4
514357-514785 0 1
514928-515785 0 5
515214-515499 0 3
515499-515785 0 3
515785-516071 0 4
516071 0 2
516071 0 5
516499 0 3
516642-516928 0 1
516642-518357 0 6
516928-517214 0 2
517214-517499 0 3
517499-518357 0 4
518357-518642 0 4
518357-518642 0 7
518642-518928 0 3
518642-519071 0 6
518928-519214 0 2
519071 0 4
519214-519499 0 1
519214-520071 0 6
519499-519785 0 3
519785-520071 0 2
520071-520357 0 1
520071-520357 0 5
520357-520642 0 2
520357-520785 0 6
520642-520928 0 3
520785 0 5
520928-521214 0 1
520928-521785 0 4
521214-521499 0 3
521499-521785 0 2
521785-522071 0 3
521785-522071 0 5
522071-522357 0 2
522071-522499 0 4
522357-522642 0 1
522499 0 3
522642-522928 0 2
522642-523499 0 5
522928-523214 0 1
523214-523499 0 3
523499-523785 0 2
523499-523785 0 4
523785-524071 0 1
523785-524214 0 3
524071-524357 0 2
524214 0 4
524357 0 2
524357-525214 0 6
524499 0 1
524642 0 2
524785 0 2
524928-525214 0 3
525214-525499 0 4
525214-525499 0 7
525499-525785 0 3
525499-525928 0 6
525785-526071 0 2
525928 0 4
526071-526357 0 1
526071-526928 0 5
526357-526642 0 3
526642-526928 0 2
526928-527214 0 1
526928-527214 0 4
527214-527499 0 2
527214-527642 0 5
527499-527785 0 3
527642 0 6
527785-528071 0 4
527785-528642 0 7
528071-528357 0 3
528357-528642 0 4
528642-528928 0 2
528642-528928 0 6
528928-529214 0 3
528928-529357 0 4
529214-529499 0 1
529357 0 3
529499-529785 0 2
529499-530357 0 5
529785-530071 0 1
530071-530357 0 3
530357-530642 0 4
530357-530642 0 6
530642-530928 0 3
530642-531071 0 5
530928-531214 0 2
531071 0 6
531214-531499 0 1
531214-532071 0 7
531499-531785 0 3
531785-532071 0 2
532071 0 2
532071-532285 0 5
532285 0 1
532285-532499 0 4
532499 0 2
532499-532714 0 5
532714-533142 0 4
532714-533142 0 7
533142 0 3
533142-533571 0 6
533357 0 2
533571 0 1
533571-533785 0 5
533785 0 7
533785-533999 0 4
533999 0 6
533999-534642 0 3
534214 0 5
534428 0 4
534642 0 3
534642-535071 0 2
534857 0 4
535071 0 5
535071-535499 0 1
535285 0 6
535499 0 2
535499-535714 0 5
535714 0 1
535714-535928 0 4
535928 0 2
535928-536142 0 5
536142-536571 0 3
536142-536571 0 6
536571 0 4
536571-536999 0 5
536785 0 3
536999 0 2
536999-537214 0 4
537214 0 1
537214-537428 0 5
537428 0 2
537428-538071 0 7
537642 0 4
537857 0 6
538071 0 7
538071-538499 0 4
538285 0 6
538499 0 5
538499-538928 0 3
538714 0 4
538928 0 2
538928-539142 0 5
539142 0 1
539142-539357 0 4
539357 0 2
539357-539571 0 5
539571-539999 0 3
539571-539999 0 7
539999 0 3
539999-540428 0 6
540214 0 2
540428 0 1
540428-540642 0 5
540642 0 7
540642-540857 0 4
540857 0 6
540857-541499 0 3
541071 0 5
541285 0 4
541499 0 3
541499-541928 0 2
541714 0 4
541928 0 5
541928-542357 0 1
542142 0 6
542357 0 2
542357-542571 0 5
542571 0 1
542571-542785 0 4
542785 0 2
542785-542999 0 5
542999-543428 0 3
542999-543428 0 6
543428 0 3
543428-543857 0 5
543642 0 2
543857 0 1
543857-544071 0 3
544071 0 7
544071-544928 0 4
544285 0 6
544499 0 5
544714 0 6
544928 0 2
544928-545357 0 1
545142 0 3
545357 0 4
545357-545785 0 2
545571 0 5
545785 0 4
545785-546642 0 6
545999 0 3
546214-546642 0 2
546642 0 1
546642-547499 0 7
546857 0 2
547071 0 3
547285 0 4
547499 0 5
547499-547714 0 6
547714 0 4
547714-547928 0 7
547928-548142 0 6
547928-548357 0 3
548142-548357 0 5
548357 0 1
548357-549214 0 4
548571 0 2
548785 0 3
548999 0 5
549214 0 7
549214-550071 0 3
549428 0 6
549642-550071 0 5
550071 0 1
550071-550928 0 5
550285 0 2
550499 0 3
550714 0 4
550928 0 1
550928-551142 0 6
551142 0 2
551142-551357 0 7
551357 0 3
551357-551571 0 6
551571 0 4
551571-551785 0 5
551785-552642 0 3
551785-552642 0 4
552642 0 4
552642-553499 0 5
552857 0 3
553071-553499 0 2
553499 0 1
553499-554357 0 7
553714 0 2
553928 0 3
554142 0 4
554357-554571 0 5
554571-554785 0 4
554785-554999 0 5
554785-555214 0 3
554999-555214 0 6
555214 0 1
555214-556071 0 7
555428 0 2
555642 0 3
555857 0 4
556071 0 3
556071-556499 0 6
556285 0 2
556499-556714 0 5
556499-556928 0 1
556714-556928 0 4
556928 0 1
556928-557785 0 5
557142 0 2
557357 0 3
557571 0 1
557785-557999 0 4
557785-558214 0 2
557999-558214 0 5
558214-558428 0 4
558214-558642 0 2
558428-558642 0 3
558642 0 1
558642-559499 0 2
558857 0 3
559071 0 4
559285 0 5
559499 0 4
559499 0 6
559714 0 3
559928 0 2
560357 0 1
560357 0 7
560571 0 2
560785 0 3
560999 0 4
561214 0 2
561214 0 6
561428 0 3
561428 0 7
561642 0 2
561642 0 6
561857 0 5
562071 0 1
562071 0 4
562285 0 2
562499 0 3
562714 0 4
562928 0 3
563142 0 2
563357 0 1
563785 0 1
563785 0 4
563999 0 2
564214 0 3
564428 0 4
564642 0 1
564642 0 5
564857 0 2
564857 0 6
565071 0 3
565071 0 5
565285 0 4
565499 0 3
566357 0 3
566357 0 5
566571 0 2
566785 0 1
567214 0 1
567214 0 7
567428 0 2
567642 0 3
567857 0 4
568071 0 3
568071 0 5
568285 0 2
568285 0 4
568499 0 1
568499 0 5
568714 0 6
568928 0 1
568928 0 7
569142 0 2
569357 0 3
569571 0 4
569785 0 4
569785 0 6
569999 0 3
570214 0 2
570214 0 5
570428 0 4
570642 0 1
570642 0 5
570857 0 2
571071 0 3
571285 0 1
571499 0 3
571499 0 5
571714 0 4
571714 0 6
571928 0 3
571928 0 5
572142 0 2
572142 0 4
572357 0 1
572357 0 3
